File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
VLD_se0_ag3_m_01_1,729,VLD_se0_ag3_m_01,976.19,977.6583,1.4683,"Man, I ain't wanna come over there man.",1,1,I,want,I_ain't_want,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Man,",I,ain't ,wanna,come,over,there,man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_1,863,VLD_se0_ag3_m_01,1137.3785,1141.3,3.9215,"We- we- we- we did our thing on homecoming, but boy we ain't do nothing else.",1,1,we,do,we_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We-,we-,we-,we,did,our,thing,on,"homecoming,",but,boy,we,ain't ,do,nothing,else.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_1,881,VLD_se0_ag3_m_01,1163.1644,1165.0948,1.9304,"I was like, ain't no way in the world",1,1,constituentboundary,way,constituentboundary_ain't_way,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,was,"like,",ain't ,no,way,in,the,world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,976,VLD_se0_ag3_m_01,1287.3571,1289.6874,2.3303,"and they seen me, you know what I'm saying. Which I ain't really",1,1,I,really,I_ain't_really,PronounPersonal,Adverb,PronounPersonal_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,they,seen,"me,",you,know,what,I'm,saying.,Which,I,ain't ,really,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,990,VLD_se0_ag3_m_01,1306.1195,1307.5044,1.3849,I was like man I ain't stunting that.,1,1,I,stunting,I_ain't_stunting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,was,like,man,I,ain't ,stunting,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1058,VLD_se0_ag3_m_01,1379.1686,1382.6891,3.5205,"You know what I'm saying, there nothing that. We really both ain't got nothing, you know what I'm saying.",1,1,we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,"saying,",there,nothing,that.,We,really,both,ain't ,got,"nothing,",you,know,what,I'm,saying.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1080,VLD_se0_ag3_m_01,1404.1625,1408.1761,4.0136,"I was like, man, I ain't really tripping about all that, man. I said man, I just came",1,1,I,tripping,I_ain't_tripping,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,was,"like,","man,",I,ain't ,really,tripping,about,all,"that,",man.,I,said,"man,",I,just,came,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1164,VLD_se0_ag3_m_01,1492.1015,1495.0065,2.905,You know what I'm saying. I'm running for my li- I ain't never ran this hard in my life.,1,1,I,ran,I_ain't_ran,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,saying.,I'm,running,for,my,li-,I,ain't ,never,ran,this,hard,in,my,life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1419,VLD_se0_ag3_m_01,1780.2068,1782.6782,2.4714,We going somewhere. I ain't got no money to go no where.,1,1,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,going,somewhere.,I,ain't ,got,no,money,to,go,no,where.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1421,VLD_se0_ag3_m_01,1783.1585,1786.3187,3.1602,You know what I'm saying. I don't finna be trying to go somewhere and I ain't got no money.,1,1,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,saying.,I,don't,finna,be,trying,to,go,somewhere,and,I,ain't ,got,no,money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1459,VLD_se0_ag3_m_01,1833.1752,1835.6197,2.4445,"I told mama all of a sudden, we ain't got to worry about no gas.",1,1,we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,told,mama,all,of,a,"sudden,",we,ain't ,got,to,worry,about,no,gas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1733,VLD_se0_ag3_m_01,2140.9203,2145.2555,4.3352,"I say man, it ain't never too late man, to make a change, or I try to do something to better yourself.",1,1,it,late,it_ain't_late,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,say,"man,",it,ain't ,never,too,late,"man,",to,make,a,"change,",or,I,try,to,do,something,to,better,yourself.,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,1841,VLD_se0_ag3_m_01,2288.2203,2290.7167,2.4964,Man we ain't even got into no calculus or h-,1,1,we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,we,ain't ,even,got,into,no,calculus,or,h-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,2144,VLD_se0_ag3_m_01,2654.7118,2656.2397,1.5279,If you ain't doing something,1,1,you,doing,you_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,you,ain't ,doing,something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,2334,VLD_se0_ag3_m_01,2878.4548,2882.7032,4.2484,"I ain't just saying college is the way for everybody, everybody's not college material.",1,1,I,saying,I_ain't_saying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,just,saying,college,is,the,way,for,"everybody,",everybody's,not,college,material.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,2406,VLD_se0_ag3_m_01,2966.8181,2967.7228,0.9047,I ain't never thought of that.,1,1,I,thought,I_ain't_thought,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,never,thought,of,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,2408,VLD_se0_ag3_m_01,2968.5388,2971.8389,3.3001,"You know what I'm saying, that ain't when I did have a little- but I shoulda did that like this",1,1,that,when,that_ain't_when,PronounDemonstrative,PronounRelative,PronounDemonstrative_ain't_PronounRelative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,"saying,",that,ain't ,when,I,did,have,a,little-,but,I,shoulda,did,that,like,this,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_01_2,2428,VLD_se0_ag3_m_01,2988.3468,2990.3892,2.0424,"You know what I'm saying, because you ain't gonna have nothing for tomorrow.",1,1,you,have,you_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,know,what,I'm,"saying,",because,you,ain't ,gonna,have,nothing,for,tomorrow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,32,VLD_se0_ag3_m_03,35.3317,39.8054,4.4737,"Didn't like the sport. I said, uh, let me get out of this. This ain't for me. I don't like getting hit.",1,1,this,for,this_ain't_for,PronounDemonstrative,Preposition,PronounDemonstrative_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Didn't,like,the,sport.,I,"said,","uh,",let,me,get,out,of,this.,This,ain't ,for,me.,I,don't,like,getting,hit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,449,VLD_se0_ag3_m_03,515.0419,522.0761,7.0342,"And I said I know good, when you ain't bring me all the way out from Jonesboro to go sleep in no car for right now until we get our place. I said uh uh.",1,1,you,bring,you_ain't_bring,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,said,I,know,"good,",when,you,ain't ,bring,me,all,the,way,out,from,Jonesboro,to,go,sleep,in,no,car,for,right,now,until,we,get,our,place.,I,said,uh,uh.,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,591,VLD_se0_ag3_m_03,703.2758,707.7195,4.4437,"wasn't me. Cause at that time, at that age frame, you know, I'm- I ain't telling nobody this. ",1,1,I,telling,I_ain't_telling,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wasn't,me.,Cause,at,that,"time,",at,that,age,"frame,",you,"know,",I'm-,I,ain't ,telling,nobody,this.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,697,VLD_se0_ag3_m_03,849.2785,850.9361,1.6576,"You know, you, you ain't gonna get",1,1,you,get,you_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,","you,",you,ain't ,gonna,get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,875,VLD_se0_ag3_m_03,1057.1677,1059.8969,2.7292,And I ain't tryna face no consequences after that. ,1,1,I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,ain't ,tryna,face,no,consequences,after,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1426,VLD_se0_ag3_m_03,1707.6817,1709.8505,2.1688,"And all I say, shit, well you ain't even have to stay.",1,1,you,have to,you_ain't_have to,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,all,I,"say,","shit,",well,you,ain't ,even,have,to,stay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1492,VLD_se0_ag3_m_03,1799.2026,1801.3523,2.1497,"If it ain't Taco Bell, it's another restaurant.",1,1,it,Taco Bell,it_ain't_Taco Bell,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,it,ain't ,Taco,"Bell,",it's,another,restaurant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1520,VLD_se0_ag3_m_03,1832.8688,1835.2029,2.3341,"And we figure, you know, half of everybody ain't got credit.",1,1,half,got,half_ain't_got,PronounIndefinite,VerbPastParticiple,PronounIndefinite_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,we,"figure,",you,"know,",half,of,everybody,ain't ,got,credit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1534,VLD_se0_ag3_m_03,1846.7683,1849.7712,3.0029,"you know, we're gonna have to keep the rest cause we ain't got nothing to give you back with it.",1,1,we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,"know,",we're,gonna,have,to,keep,the,rest,cause,we,ain't ,got,nothing,to,give,you,back,with,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1569,VLD_se0_ag3_m_03,1893.9885,1896.9373,2.9488,But she ain't came back to our store no more after that foolishness.,1,1,she,came,she_ain't_came,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,she,ain't ,came,back,to,our,store,no,more,after,that,foolishness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1603,VLD_se0_ag3_m_03,1947.1403,1949.9896,2.8493, I ran out of gas one time. That was it. But I ain't,1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ran,out,of,gas,one,time.,That,was,it.,But,I,ain't,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1643,VLD_se0_ag3_m_03,1991.4273,1993.6253,2.198,"But if it ain't for gas, it might just be for my stove.",1,1,it,for,it_ain't_for,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,if,it,ain't ,for,"gas,",it,might,just,be,for,my,stove.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1710,VLD_se0_ag3_m_03,2071.5897,2073.9429,2.3532,"I said, man you ain't even wanna pick up the phone man.",1,1,you,want,you_ain't_want,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,"said,",man,you,ain't ,even,wanna,pick,up,the,phone,man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1732,VLD_se0_ag3_m_03,2091.5952,2092.8833,1.2881,why he ain't call nobody?,1,1,he,call,he_ain't_call,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why,he,ain't ,call,nobody?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1746,VLD_se0_ag3_m_03,2109.4898,2113.1312,3.6414,"we really ain't officially meet the first go around, but I seen you the first go around.",1,1,we,meet,we_ain't_meet,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,really,ain't ,officially,meet,the,first,go,"around,",but,I,seen,you,the,first,go,around.,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1762,VLD_se0_ag3_m_03,2130.6658,2133.0234,2.3576,But I said that never really ain't never stopped me before.,1,1,that,stopped,that_ain't_stopped,PronounDemonstrative,VerbPastParticiple,PronounDemonstrative_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,I,said,that,never,really,ain't ,never,stopped,me,before.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1814,VLD_se0_ag3_m_03,2193.8678,2196.3863,2.5185,"Still to this day, I still ain't seen that movie yet.",1,1,I,seen,I_ain't_seen,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Still,to,this,"day,",I,still,ain't ,seen,that,movie,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1818,VLD_se0_ag3_m_03,2197.9448,2200.2541,2.3093,Still ain't seen that movie yet.,1,1,constituentboundary,seen,constituentboundary_ain't_seen,ConstituentBoundary,VerbPastParticiple,ConstituentBoundary_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Still,ain't ,seen,that,movie,yet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,1831,VLD_se0_ag3_m_03,2211.5106,2217.2771,5.7665,"we ain't got a chance to play Monopoly. Cause I think we brought that Monopoly game. We were gonna play that cause I said I'm good at Monopoly. But,",1,1,we,got,we_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,ain't ,got,a,chance,to,play,Monopoly.,Cause,I,think,we,brought,that,Monopoly,game.,We,were,gonna,play,that,cause,I,said,I'm,good,at,Monopoly.,"But,",,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,2163,VLD_se0_ag3_m_03,2621.572,2626.6164,5.0444," And then she ain't wanna by the subpoena her phone records, I say, oh I know she guilty.",1,1,she,want,she_ain't_want,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,then,she,ain't ,wanna,by,the,subpoena,her,phone,"records,",I,"say,",oh,I,know,she,guilty.,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,2244,VLD_se0_ag3_m_03,2729.0869,2731.9087,2.8218,"I say, well shit. This ain't my damn store. I'm just visiting.",1,1,this,store,this_ain't_store,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,"say,",well,shit.,This,ain't ,my,damn,store.,I'm,just,visiting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,2246,VLD_se0_ag3_m_03,2732.5409,2735.8386,3.2977,"So, I ain't have nothing to do with it. I just came here to make food. ",1,1,I,have,I_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"So,",I,ain't ,have,nothing,to,do,with,it.,I,just,came,here,to,make,food.,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag3_m_03_1,2248,VLD_se0_ag3_m_03,2736.2981,2743.2962,6.9981,"So the girl tried to call me in earlier trying to get me to help her out cause she was way behind. But, I came in at my normal time cause I ain't stunting that.",1,1,I,stunting,I_ain't_stunting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,So,the,girl,tried,to,call,me,in,earlier,trying,to,get,me,to,help,her,out,cause,she,was,way,behind.,"But,",I,came,in,at,my,normal,time,cause,I,ain't ,stunting,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_01_1,754,VLD_se0_ag4_f_01,1039.9127,1042.8192,2.9065,"We ain't have much money, so five, or ten dollars, that was a lot when",1,1,we,have,we_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,ain't ,have,much,"money,",so,"five,",or,ten,"dollars,",that,was,a,lot,when,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_01_1,1744,VLD_se0_ag4_f_01,2291.1775,2293.8808,2.7033,"and I ain't- I'm not trying to understand all of it, but",1,1,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,I,ain't-,I'm,not,trying,to,understand,all,of,"it,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_01_1,2732,VLD_se0_ag4_f_01,3663.2647,3666.4308,3.1661,"something probably they really ain't going to have no control over anyway,",1,1,they,have,they_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,something,probably,they,really,ain't ,going,to,have,no,control,over,"anyway,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_02_1,1704,VLD_se0_ag4_f_02,1918.2175,1921.2379,3.0204,"Nurses are real lazy now, they ain't like they used to be.",1,1,they,like,they_ain't_like,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nurses,are,real,lazy,"now,",they,ain't ,like,they,used,to,be.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_02_1,2019,VLD_int_01,2342.9477,2344.0255,1.0778,Guiding Light ain't on no more?,1,1,Guiding Light,on,Guiding Light_ain't_on,Noun,Preposition,Noun_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guiding,Light,ain't ,on,no,more?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_02_1,2100,VLD_se0_ag4_f_02,2458.7194,2460.986,2.2666,"You know, you ain't home. ",1,1,you,home,you_ain't_home,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,"know,",you,ain't ,home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_02_1,2291,VLD_se0_ag4_f_02,2709.1356,2711.7543,2.6187,"But, it still ain't like it used to be, so I been",1,1,it,like,it_ain't_like,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"But,",it,still,ain't ,like,it,used,to,"be,",so,I,been,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_f_02_1,2435,VLD_se0_ag4_f_02,2873.2343,2875.9656,2.7313,She ain't gonna bother me or you. ,1,1,she,bother,she_ain't_bother,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,She,ain't ,gonna,bother,me,or,you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,951,VLD_se0_ag4_m_02,1162.7135,1164.5399,1.8264,"But boy, they, uh, I ain't even gonna",1,1,I,going,I_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,"boy,","they,","uh,",I,ain't ,even,gonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,1183,VLD_se0_ag4_m_02,1431.7471,1433.8786,2.1315,"One thing I ain't gonna do, have no plan with a man.",1,1,I,do,I_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One,thing,I,ain't ,gonna,"do,",have,no,plan,with,a,man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,1343,VLD_se0_ag4_m_02,1635.851,1636.9252,1.0742,"Ain't by- we did, but",1,1,constituentboundary,constituentboundary,constituentboundary_ain't_constituentboundary,ConstituentBoundary,ConstituentBoundary,ConstituentBoundary_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ain't ,by-,we,"did,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,1397,VLD_se0_ag4_m_02,1699.1819,1700.2224,1.0405,I ain't wanna get locked up.,1,1,I,want,I_ain't_want,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,wanna,get,locked,up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,1405,VLD_se0_ag4_m_02,1707.2366,1708.5899,1.3533,I ain't trying to get married no more.,1,1,I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,trying,to,get,married,no,more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLD_se0_ag4_m_02_1,1741,VLD_se0_ag4_m_02,2079.8022,2080.8734,1.0712,And he ain't ran no where.,1,1,he,ran,he_ain't_ran,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,he,ain't ,ran,no,where.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
