File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
ROC_se0_ag3_f_02_3,676,ROC_se0_ag3_f_02,695.5531,696.9547,1.4016,he used to live here didn't he?,didnt,1,0,9.829931716,9.7,14.75,8,5.707762557,"He used to live here, didn't he?",to live here then,-21.06115341,Used to live here. Didn't,0.864445806,used to live here Danny ,0.62,"He used to live here, they need."
ROC_se0_ag3_f_02_3,706,ROC_se0_ag3_f_02,723.8971,726.7049,2.8078,thank God I didn't tell him where I live.,didnt,1,0,9.061794394,8.95,17,10,3.56150723,"Thank God, I didn't tell him where I lived.",but i didn't tell him where i lived,-22.53501701,Thank God. I didn't tell him where I live.,0.979107022,thank god I didn't tell him where I live ,0.91,Thank God I didn't tell him where I live.
ROC_se0_ag3_f_02_3,718,ROC_se0_ag3_f_02,737.667,738.9614,1.2944,I'm glad I didn't tell him.,didnt,1,0,0.841173062,0.68,1.75,7,5.407911001,I'm glad I didn't tell him.,i tell,-17.70303535,I'm glad I didn't tell.,0.937716305,I'm glad that Intel and ,0.65,Wrangler in Tallinn.
ROC_se0_ag3_f_02_3,752,ROC_se0_ag3_f_02,786.7382,787.6128,0.8746,"So, he didn't",didnt,1,0,6.51984676,6.31,2.25,4,4.573519323,So he didn't.,he didn't,-10.74407196,"So, he didn't.",0.798755705,so he didn't ,0.72,So he did.
ROC_se0_ag3_f_02_3,765,ROC_se0_ag3_f_02,802.0349,804.8773,2.8424,"No, I didn't put it in here because RD-NAME-2 said",didnt,1,0,3.606682057,3.54,6.75,11,3.86996904,"No, I didn't put it in here because set.",i put it in here because said,-34.74521255,"no, I didn't put it in here because",0.978034019,no I didn't put it in here because says ,0.89,"No, I didn't put it in here because."
ROC_se0_ag3_f_02_3,771,ROC_se0_ag3_f_02,809.1547,810.546,1.3913,cause I didn't grow up here.,didnt,1,0,5.090562895,4.99,1.75,7,5.031265723,Because I didn't grow up here.,i grew up here,-18.56547928,Cuz I didn't grow up here.,0.939504802,cause I didn't grow up here ,0.86,'cause I didn't grow up here.
ROC_se0_ag3_f_02_3,1078,ROC_se0_ag3_f_02,1109.8276,1111.0166,1.189,I'm not that crazy though.,imnot,1,0,4.748773943,4.61,3,6,5.046257359,Oh that crazy though.,the case,-28.15209389,Donut crazy.,0.92336905,%HESITATION that kind ,0.43,I'm not crazy.
ROC_se0_ag3_f_02_3,1211,ROC_se0_ag3_f_02,1247.3359,1248.1498,0.8139,"And, I didn't know it",didnt,1,0,0.053389827,-0.03,1.5,6,7.371913011,And I didn't know it.,i know it,-13.68565464,Madden.,0.71053946,and I didn't know it ,0.78,And I didn't know it.
ROC_se0_ag3_f_02_3,1340,ROC_se0_ag3_f_02,1395.3399,1398.0025,2.6626,"I said, I'm not due for that for another two years.",imnot,1,0,10.39844713,10.28,16,13,4.88244573,I said I'm not due for that for another two years.,and for that for another two years,-39.31008911,I'm not due for that for another two years.,0.900727987,I said I'm not due for that for another two years ,0.73,I said I'm not do for that for another two years.
ROC_se0_ag3_f_02_3,1374,ROC_se0_ag3_f_02,1438.0764,1441.1447,3.0683,Didn't ever have medicine either and I was sixty-nine years old.,didnt,1,0,7.144584122,7.05,3,15,4.888700583,"You never had medicine either, and I was 69 years old.",the medicine even i was in years old,-56.77387238,"You know, we had medicine even, I was 69 years old.",0.838950574,never had medicine either and I was sixty nine years old ,0.75,"You never had medicine, even I was 69 years old."
ROC_se0_ag3_f_02_3,1426,ROC_se0_ag3_f_02,1491.3501,1494.275,2.9249,"That's why it didn't show on the biopsy,",didnt,1,0,8.847000557,8.75,16.25,8,2.735136244,That's why it didn't show on the biopsy.,why then show on a biopsy,-48.89687347,That's why it didn't show on a biopsy.,0.964589655,that's why it didn't show on the biopsy ,0.71,That's why it didn't show on biopsy.
ROC_se0_ag3_f_02_3,1428,ROC_se0_ag3_f_02,1494.8985,1497.1802,2.2817,and that's why it didn't show in the lab work.,didnt,1,0,7.729226654,7.61,2.25,11,4.820966823,And that's why I didn't show in the lab work.,the swine lab work,-61.97350311,And that's why I didn't show up in the lab work.,0.898632944,and that's why I didn't show in the lab work ,0.58,And that's why I didn't show in the lab work.
ROC_se0_ag3_f_02_3,1464,ROC_se0_ag3_f_02,1531.2712,1534.9379,3.6667,"And, he redirected my bowels so I didn't have to wear the sack.",didnt,1,0,8.24421092,8.15,15,18,4.909046281,And he redirected my bowels so I didn't have to wear a sack.,he read the wreck my boardin have to wear a sack,-100.0814972,And he redirected my bio. So I didn't have to wear a sack.,0.89011097,and he re directed membalas so I didn't have to win the set ,0.51,And he redirected my bowels so I didn't have to wear a sack.
ROC_se0_ag3_f_02_3,1490,ROC_se0_ag3_f_02,1561.5381,1567.2428,5.7047,"And, I thought, I'm this close to Marshall's. I'm not going right back home. So, I'm out there in Marshall's and,",imnot,1,0,7.712774057,7.64,5.5,24,4.207057339,"And I thought I'm just close to marshall's, I'm not going right back home, so I'm out there and marshals and.",in this close to marshal in right also,-103.7074814,I'm this close to Marshalls. I'm not going right back home. So I'm out there and I are so good.,0.910814583,%HESITATION I'm this close to Marshall that's going right back home and our sales and ,0.6,I'm this close to Marshalls. I'm not going right back home so I'm out there in Marshalls and.
ROC_se0_ag3_f_02_3,1548,ROC_se0_ag3_f_02,1634.2359,1639.7372,5.5013,"So, I found somebody driveway. I just pulled in they driveway. I didn't know who it was. ",didnt,1,0,10.11104925,10.03,18.25,22,3.999054769,"So I found somebody driveway, I just pulled in the driveway, I didn't know who it was.",so i found somebody dry away at the poindra i i know who ,-146.1417236,"So, I found somebody driveway. I just pulling in driveway. I didn't know who it was.",0.973564506,so I found somebody driveway I just pulled in the driveway I don't know who ,0.78,So I found somebody driveway I just pulled in the driveway. I don't know who it was.
ROC_se0_ag3_f_02_3,1663,ROC_se0_ag3_f_02,1778.16,1781.7035,3.5435,"I don't know if that was true or if she just didn't wanna do it anymore, but,",didnt,1,0,7.861835506,7.78,3.5,21,5.92634401,I don't know if that was true if she just didn't want to do it anymore but.,that was true if she did didn't want to do it any more but,-51.5232811,"I don't know if that was true, or she just didn't want to do it anymore.",0.976914108,I don't know if that was true and she just didn't want to do it anymore but ,0.88,I don't know if that was true or if she just didn't want to do it anymore.
ROC_se0_ag3_f_02_3,1723,ROC_se0_ag3_f_02,1836.1652,1839.3037,3.1385,But the twins' bus didn't come til seven forty.,didnt,1,0,14.88929801,14.69,16.25,12,3.823482555,But the twins bus didn't come to 7:40.,twins butted and come to seven forty,-54.11871719,The twins bus didn't come to 7:40.,0.800353408,the twins busted income to seven forty ,0.74,Twins busted and come to 7:40.
ROC_se0_ag3_f_02_3,1729,ROC_se0_ag3_f_02,1845.0712,1846.7175,1.6463,They didn't know how to lock the door.,didnt,1,0,6.06545618,5.99,3,9,5.466804349,They didn't know how to lock the door.,how to lock the door,-25.84811401,They didn't know how to lock the door.,0.966189027,they didn't know how to lock the door ,0.77,They didn't know how to lock the door.
ROC_se0_ag3_f_02_3,1861,ROC_se0_ag3_f_02,1995.919,2000.2703,4.3513,"Cause I asked one of them, I say, RD-NAME-3 if something happen I'm not here anymore,",imnot,1,0,4.376776507,4.3,4.25,19,4.366511158,"Because I asked one of them, I said something happened, I'm not here anymore.",one of the last some half of a not here any more,-69.11534119,"So, that is one of them. I said something happened. I'm not here anymore.",0.787482321,something happened I'm not here anymore ,0.81,"Shows that as one of a message, something happened. I'm not here anymore."
ROC_se0_ag3_m_01_1,127,ROC_se0_ag3_m_01,169.9702,171.7124,1.7422,"unfortunately I didn't graduate,",didnt,1,0,7.0505581,6.87,18.25,11,6.313856044,"Unfortunately, I didn't graduate.",unfortunately i graduate,-30.75092316,"Unfortunately, I didn't graduate.",0.983811617,unfortunately I didn't graduate ,0.75,Unfortunately I didn't graduate.
ROC_se0_ag3_m_01_1,343,ROC_se0_ag3_m_01,462.7334,468.2454,5.512,"we- we didn't meet the goal of, uh, reducing drugs in ten years by fifty percent,",didnt,1,0,9.114003122,9,4.25,21,3.809869376,We we didn't meet the goal of reducing drugs in 10 years by 50%.,we didn't meet the goal of reducing drugs and ten years but percent,-76.6305542,We we didn't meet the goal of reducing drugs and 10 years by 50%.,0.926030993,we we didn't meet the goal of %HESITATION reducing drugs and ten years by fifty percent ,0.85,We we didn't meet the goal of reducing drugs and 10 years by 50%.
ROC_se0_ag3_m_01_1,824,ROC_se0_ag3_m_01,1017.2212,1019.5594,2.3382,"And I'm not saying that's good, bad, or indifference,",imnot,1,0,9.161995438,9.04,4.25,13,5.55983235,"And I'm not saying that's good, bad or indifference.",say that's a good batter in different,-35.90118027,"And I'm not saying that's good, bad or indifferent.",0.976658821,and I'm not saying that's good bad or indifferent ,0.7,"And I'm not saying that's good, bad, or indifferent."
ROC_se0_ag3_m_01_1,900,ROC_se0_ag3_m_01,1092.9298,1095.6954,2.7656,we haven't ever been able in America to spread out,havent,1,0,7.402639787,7.31,6,16,5.785363032,We haven't ever been able in America to spread out.,we have never been able in america he spread out,-47.15581512,We haven't ever been able to America to spread out.,0.928057492,we haven't ever been able in America the spread out ,0.77,We haven't ever been able in America to spread out.
ROC_se0_ag3_m_01_1,906,ROC_se0_ag3_m_01,1099.8942,1102.1783,2.2841,"Didn't mean to go on so long but, yeah.",didnt,1,0,6.427410341,6.34,7.5,10,4.378092027,"Didn't mean to go on so long, but yeah.",i mean to go on so long ,-28.04307938,Didn't mean to go on so long. But yeah.,0.959414482,didn't mean to go on so long ,0.96,"Didn't mean to go on so long, but yeah."
ROC_se0_ag3_m_01_1,1136,ROC_se0_ag3_m_01,1337.2507,1339.8387,2.588,it means that we haven't really made the strives that was-,havent,1,0,3.627542853,3.54,5.25,13,5.023183926,It means that we haven't really made the strives that was.,that we have really made describes that we,-59.64743423,It means that we have a really may just drive that way.,0.787359774,it means that we have a really made the strides that was ,0.78,It means that we haven't really made describes that.
ROC_se0_ag3_m_01_1,1146,ROC_se0_ag3_m_01,1348.0972,1351.2938,3.1966,"blacks really didn't get anything out of, uh, that, uh,",didnt,1,0,5.064639665,4.91,3.75,14,4.379653382,Blacks really didn't get anything out of that.,really didn't get anything out of that,-26.97497368,Blacks really didn't get anything out of that.,0.962598741,blacks really didn't get anything out of %HESITATION that %HESITATION ,0.99,Blacks really didn't get anything out of that.
ROC_se0_ag3_m_01_1,1278,ROC_se0_ag3_m_01,1497.0956,1499.2276,2.132,Even though we haven't seen all,havent,1,0,6.256133382,6.19,5.5,8,3.752345216,Even though we haven't seen all.,though we have seen all,-24.17067146,even though we haven't seen all,0.979138076,even though we haven't seen %HESITATION ,0.72,Even though we haven't seen all.
ROC_se0_ag3_m_01_1,1362,ROC_se0_ag3_m_01,1588.892,1593.3414,4.4494,It was supposed to increase jobs for African Americans. That didn't happen up under her watch.,didnt,1,0,10.58806646,10.41,17.75,26,5.843484515,I'm supposed to increase jobs for african americans that didn't happen up under watch.,suppose to increase jobs for african americans and didn't happen upon their watch,-89.41954041,"I'm supposed to increase jobs for African Americans, that didn't happen up under a watch.",0.914137125,supposed to increase jobs for African Americans that didn't happen up under watch ,0.71,I'm supposed to increase jobs for African Americans. That didn't happen up under watch.
ROC_se0_ag3_m_01_1,1558,ROC_se0_ag3_m_01,1819.0126,1820.8327,1.8201,"uh, they didn't have the jobs,",didnt,1,0,3.596903825,3.5,4.75,7,3.845942531,They didn't have the jobs.,they didn't have the job,-23.34666443,They didn't have the job.,0.984382033,%HESITATION they didn't have the jobs ,0.94,They didn't have the jobs.
ROC_se0_ag3_m_01_1,1564,ROC_se0_ag3_m_01,1828.979,1832.8725,3.8935,"didn't lend very much but, uh, through hard work and stuff like that",didnt,1,0,10.41255685,10.31,20.25,15,3.852574804,Didn't lend very much but through hard work and stuff like that.,then very much but to hard work and stuff like that,-50.61833191,"Didn't learn very much, but through hard work and stuff like that.",0.916753709,then very much but %HESITATION through hard work and stuff like that ,0.82,"Didn't learn very much, but through hard work and stuff like that."
ROC_se0_ag3_m_01_1,1898,ROC_se0_ag3_m_01,2237.8152,2241.427,3.6118,"my father, he grew up, he didn't take really good advantage of, uh,",didnt,1,0,4.529735868,4.41,4,18,4.983664655,"My father, he grew up he didn't take really good advantage of.",father he grew up he didn't take really good advantage of,-57.81531906,My father grew up. He didn't take really good advantage of,0.924488783,my father he grew up he didn't take really good advantage of %HESITATION ,0.93,"My father, he grew up. He didn't take really good advantage of."
ROC_se0_ag3_m_01_1,2653,ROC_se0_ag3_m_01,3132.7137,3135.8961,3.1824,"Uh, you might not like it so much if you didn't come from,",didnt,1,0,6.8084321,6.64,2.75,14,4.399195576,You might not like it so much if you didn't come from.,you may not like it so much if you didn't come from,-29.47195435,You might not like it so much if you didn't come from.,0.974005699,%HESITATION you might not like it so much if you didn't come from ,0.83,You might not like it so much if you didn't come from.
VLD_se0_ag2_f_01_1,105,VLD_se0_ag2_f_01,113.1497,116.7448,3.5951,"lived next door. Mind you, I didn't know they were my cousins until my mom told me later on.",didnt,1,0,13.97215391,13.86,7.5,23,6.397596729,"Live next door, Mind you know, they were my cousins until my mom told me later on.",our minds into there were mycenae later on,-163.3847961,Them next door mines. I do know they were my cousin to my mom. Told me later on.,0.819637239,live next door mines running %HESITATION they were my cousins and so my mom told me later on ,0.72,Live next door minds. How to know they were my cousins until my mom told me later on.
VLD_se0_ag2_f_01_1,132,VLD_se0_ag2_f_01,146.36,148.2439,1.8839,I didn't think it was ghetto at that time.,didnt,1,0,19.65741544,19.4,19.75,11,5.838951112,I didn't think it was ghetto at that time.,i think he was got away that time,-32.91482544,I didn't think you was ghetto at that time.,0.911653936,I didn't think you would get %HESITATION at that time ,0.88,I didn't think he was good at that time.
VLD_se0_ag2_f_01_1,198,VLD_se0_ag2_f_01,220.4112,222.1076,1.6964,"because, like, I didn't know how to ride a bicycle.",didnt,1,0,13.89148972,13.75,4.75,14,8.252770573,Because like I don't know how to ride a bicycle.,because i introduce,-74.70767212,"Because like, I don't know how to ride a bicycle.",0.796139657,because like I don't ride a bicycle ,0.71,"Because, like I don't know how to ride a bicycle."
VLD_se0_ag2_f_01_1,263,VLD_se0_ag2_f_01,301.7384,303.2305,1.4921,I didn't feel lonely anymore.,didnt,1,0,15.43002988,15.29,6.5,9,6.031767308,I didn't feel lonely anymore.,on any more,-23.2183075,I don't feel lonely anymore.,0.87276572,I don't feel lonely anymore ,0.8,I didn't feel lonely anymore.
VLD_se0_ag2_f_01_1,292,VLD_int_01,328.9671,331.2893,2.3222,"Ah, okay. I - I didn't know if it was a year or two.",didnt,1,0,13.7103645,13,3.75,15,6.459391956,"Okay, I didn't know if it was a year.",okay,-30.40523529,"Okay, I didn't know if it was a year or two.",0.940583944,okay I don't know if it'll be here to ,0.72,"OK, I didn't know if it was a year or two."
VLD_se0_ag2_f_01_1,422,VLD_se0_ag2_f_01,510.2835,511.8036,1.5201,teachers aren't like that anymore.,aren't,1,0,11.20227961,10.31,5,9,5.920663114,Teachers aren't like that anymore.,charmian any more,-58.59946823,Teachers aren't like that anymore.,0.925392747,teachers aren't like that anymore ,0.75,Teachers aren't like that anymore.
